vial,cross,female line,male line,food,month crossed,cross number,number weighed,weight 
9597,11159 x 11160,11159,11160,(N) Normal,03/12,10,1,1.12
9597,11159 x 11160,11159,11160,(N) Normal,03/12,10,1,1.06
9597,11159 x 11160,11159,11160,(N) Normal,03/12,10,1,0.95
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.14
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.29
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.13
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.06
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.1
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.02
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.15
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.1
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.39
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.32
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.55
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.33
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.46
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,0.99
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.36
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.31
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.43
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.22
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.22
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.09
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.32
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.25
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.33
9569,11156 x 11157,11156,11157,(N) Normal,03/12,10,1,1.25
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.05
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.18
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.95
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.87
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.31
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.92
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.31
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.89
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.96
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.14
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.93
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.09
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.97
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.98
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.9
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.05
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.05
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.08
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.91
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.05
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.96
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.13
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.05
9562,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.98
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.95
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.87
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.08
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.82
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.79
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.89
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.9
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.8
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.97
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.95
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.61
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.06
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.19
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.93
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.99
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.16
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.13
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.99
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.82
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.55
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.78
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.08
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.06
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.81
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.08
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.83
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.89
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,0.88
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.01
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.04
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.05
9561,11155 x 11156,11155,11156,(F) Fat,03/12,10,1,1.02
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.93
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,1.01
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,1.06
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.92
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,1.44
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.81
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.79
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.85
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.64
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.81
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.71
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.96
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,1.04
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.82
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,1.01
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.95
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.48
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.91
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.83
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.89
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,1.06
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,1.1
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.84
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.77
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,1.03
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.82
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,1.05
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,1.03
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,1.05
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.98
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,1.02
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.95
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,1.06
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,1.09
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.93
9555,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.6
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.7
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.66
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.78
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.68
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.79
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.79
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.92
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.72
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.81
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.83
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.82
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.84
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.69
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.6
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,1.06
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.52
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.84
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.6
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.81
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.57
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.69
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,1
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.65
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.76
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.77
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.66
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.68
9554,11155 x 11156,11155,11156,(N) Normal,03/12,10,1,0.54
9547,11154 x 11155,11154,11155,(F) Fat,03/12,10,1,1.02
9547,11154 x 11155,11154,11155,(F) Fat,03/12,10,1,0.74
9547,11154 x 11155,11154,11155,(F) Fat,03/12,10,1,1.13
9547,11154 x 11155,11154,11155,(F) Fat,03/12,10,1,0.87
9547,11154 x 11155,11154,11155,(F) Fat,03/12,10,1,1.01
9547,11154 x 11155,11154,11155,(F) Fat,03/12,10,1,1.06
9547,11154 x 11155,11154,11155,(F) Fat,03/12,10,1,1.28
9541,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.44
9541,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.36
9541,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.49
9541,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.4
9541,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.41
9541,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.33
9541,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.11
9541,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.15
9541,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.25
9541,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.05
9541,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.16
9541,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.16
9541,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.01
9541,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.06
9541,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.11
9541,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.23
9541,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.12
9540,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.37
9540,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.16
9540,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.31
9540,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.15
9540,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.36
9540,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.2
9540,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.23
9540,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.35
9540,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.22
9540,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.25
9540,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.22
9540,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.26
9540,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.36
9540,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.12
9540,11154 x 11155,11154,11155,(N) Normal,03/12,10,1,1.27
9533,11153 x 11154,11153,11154,(F) Fat,03/12,10,1,1.16
9533,11153 x 11154,11153,11154,(F) Fat,03/12,10,1,1.33
9533,11153 x 11154,11153,11154,(F) Fat,03/12,10,1,1.01
9533,11153 x 11154,11153,11154,(F) Fat,03/12,10,1,1.06
9533,11153 x 11154,11153,11154,(F) Fat,03/12,10,1,1.17
9533,11153 x 11154,11153,11154,(F) Fat,03/12,10,1,1.31
9533,11153 x 11154,11153,11154,(F) Fat,03/12,10,1,1.19
9533,11153 x 11154,11153,11154,(F) Fat,03/12,10,1,1.34
9533,11153 x 11154,11153,11154,(F) Fat,03/12,10,1,1.14
9533,11153 x 11154,11153,11154,(F) Fat,03/12,10,1,1.21
9533,11153 x 11154,11153,11154,(F) Fat,03/12,10,1,1.15
9533,11153 x 11154,11153,11154,(F) Fat,03/12,10,1,0.92
9533,11153 x 11154,11153,11154,(F) Fat,03/12,10,1,1.15
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.07
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.19
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.33
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,0.95
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.23
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.35
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,0.83
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,0.97
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,0.95
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.06
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.22
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.12
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.16
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.17
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.16
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.02
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,0.89
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.12
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.24
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.11
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.14
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.24
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.06
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.12
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.01
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,0.99
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.09
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.23
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.06
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.25
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.03
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.05
9527,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.14
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.2
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.13
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.09
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.03
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,0.83
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.17
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.3
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.03
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,0.95
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.49
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.31
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.37
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.19
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.3
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.24
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.2
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.26
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.16
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.13
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.25
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.07
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.07
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.01
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.17
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.31
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.08
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.42
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.31
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.34
9526,11153 x 11154,11153,11154,(N) Normal,03/12,10,1,1.19
9492,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.36
9492,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.17
9492,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.02
9492,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,0.74
9492,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.19
9492,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,0.94
9492,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.03
9492,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.16
9492,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.21
9492,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.05
9492,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.5
9492,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.07
9492,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.12
9492,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.34
9492,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.1
9492,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.2
9491,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.02
9491,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,0.99
9491,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,0.93
9491,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,0.89
9491,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,0.99
9491,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.16
9491,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.06
9491,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.05
9491,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.04
9491,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.16
9491,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.11
9491,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.15
9491,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.01
9491,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,0.93
9491,11149 x 11150,11149,11150,(F) Fat,03/12,10,1,1.15
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.13
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,0.63
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,0.86
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,0.8
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.07
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.23
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.22
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.3
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.17
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.28
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.15
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,0.9
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.27
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.11
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.16
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.4
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.16
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.44
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.45
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.27
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,0.68
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.19
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.28
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.13
9485,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.19
9484,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.17
9484,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.16
9484,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.2
9484,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.28
9484,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.2
9484,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.28
9484,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.31
9484,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.5
9484,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.43
9484,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.1
9484,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.37
9484,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.23
9484,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.33
9484,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.32
9484,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.24
9484,11149 x 11150,11149,11150,(N) Normal,03/12,10,1,1.23
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.02
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,0.94
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,0.89
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.01
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,0.91
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.05
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.16
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.23
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.15
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.21
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.28
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.36
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.04
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.27
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,0.76
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.24
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.12
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.05
9478,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.17
9477,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.3
9477,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.41
9477,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.05
9477,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.19
9477,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.17
9477,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.23
9477,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.03
9477,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.01
9477,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.18
9477,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.18
9477,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.23
9477,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.36
9477,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.36
9477,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.13
9477,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.2
9477,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.3
9477,11148 x 11149,11148,11149,(F) Fat,03/12,10,1,1.06
9471,11148 x 11149,11148,11149,(N) Normal,03/12,10,1,1.12
9471,11148 x 11149,11148,11149,(N) Normal,03/12,10,1,0.63
9471,11148 x 11149,11148,11149,(N) Normal,03/12,10,1,1.1
9471,11148 x 11149,11148,11149,(N) Normal,03/12,10,1,1.37
9471,11148 x 11149,11148,11149,(N) Normal,03/12,10,1,1.16
9471,11148 x 11149,11148,11149,(N) Normal,03/12,10,1,1.37
9471,11148 x 11149,11148,11149,(N) Normal,03/12,10,1,1.24
9471,11148 x 11149,11148,11149,(N) Normal,03/12,10,1,1.16
9471,11148 x 11149,11148,11149,(N) Normal,03/12,10,1,1.19
9471,11148 x 11149,11148,11149,(N) Normal,03/12,10,1,1.18
9471,11148 x 11149,11148,11149,(N) Normal,03/12,10,1,1.31
9471,11148 x 11149,11148,11149,(N) Normal,03/12,10,1,1.25
9471,11148 x 11149,11148,11149,(N) Normal,03/12,10,1,1.05
9471,11148 x 11149,11148,11149,(N) Normal,03/12,10,1,1.29
9471,11148 x 11149,11148,11149,(N) Normal,03/12,10,1,1.34
9471,11148 x 11149,11148,11149,(N) Normal,03/12,10,1,1.4
